OBJECTID_1,AreaCateg,POINT_X,POINT_Y
"3,817",5,"515,874.695100001990000","164,048.314199998970000"
"3,818",4,"510,254.666400000450000","192,912.077100001280000"
"3,819",5,"514,104.377199999990000","141,594.829199999570000"
"3,820",1,"516,972.935599997640000","157,597.992499999700000"
"3,821",1,"518,120.739900000390000","157,580.725900001820000"
"3,822",2,"516,303.428199999030000","149,890.810400001700000"
"3,823",1,"539,062.860500000420000","146,802.624200001360000"
"3,824",2,"519,479.564000003040000","150,208.197399999950000"
"3,825",1,"497,942.658900000150000","120,597.031500000510000"
"3,826",1,"517,603.946900002660000","158,354.283599998800000"
"3,827",1,"505,033.740000002090000","87,877.469200000167000"
"3,828",1,"517,205.997400000690000","156,462.335799999540000"
"3,829",4,"519,341.325900003310000","157,581.668699998410000"
"3,830",1,"516,068.159599997100000","156,125.332199998200000"
"3,831",1,"517,264.035499997440000","158,071.146699998530000"
"3,832",3,"512,984.622299999000000","155,850.111400000750000"
"3,833",1,"516,774.383199997250000","156,012.365100000050000"
"3,834",3,"539,556.286600001160000","144,847.132199998940000"
"3,835",1,"517,054.613700002430000","157,214.368900001050000"
"3,836",3,"529,183.866400003430000","154,092.716499999170000"
"3,837",1,"518,324.227300003170000","157,842.014100000260000"
"3,838",1,"517,018.136200003330000","157,833.451799999920000"
"3,839",1,"517,237.707400001590000","157,814.554299999030000"
"3,840",1,"565,573.560300000010000","85,621.226100001484000"
"3,841",1,"516,366.483400002120000","157,403.459300000220000"
"3,842",2,"494,050.562299996610000","121,951.644999999550000"
"3,843",1,"517,670.651699997480000","157,256.401599999520000"
"3,844",1,"515,719.806100003420000","155,339.667500000450000"
"3,845",3,"512,568.521200001240000","129,593.085400000210000"
"3,846",1,"516,338.885899998250000","157,360.245099999010000"
"3,847",2,"507,136.765199996530000","154,986.129500001670000"
"3,848",1,"516,873.476300001140000","157,759.896200001240000"
"3,849",1,"518,067.909699998800000","157,362.126499999310000"
"3,850",3,"519,582.418799996380000","151,676.640500001610000"
"3,851",2,"521,087.193300001320000","151,740.251600001010000"
"3,852",1,"517,301.554300002750000","156,801.482500001790000"
"3,853",4,"535,247.436800003050000","154,008.640099998560000"
"3,854",1,"516,521.269299998880000","156,642.392700001600000"
"3,855",1,"497,039.376599997280000","120,240.333599999550000"
"3,856",1,"501,250.730800002810000","125,564.756000000980000"
"3,857",2,"491,540.510700002310000","125,220.228399999440000"
"3,858",3,"495,855.635799996550000","117,310.722500000150000"
"3,859",2,"566,015.024499997500000","91,943.909699998796000"
"3,860",2,"511,668.366099998350000","135,799.968199998140000"
"3,861",4,"490,129.086699999870000","122,165.082400001590000"
"3,862",3,"483,241.148299999540000","108,645.672800000760000"
"3,863",3,"489,023.805500000720000","105,763.296500001100000"
"3,864",3,"506,460.098399996760000","131,272.771999999880000"
"3,865",3,"511,337.725000001490000","130,933.216400001200000"
"3,866",1,"506,436.464500002560000","128,773.287900000810000"
"3,867",3,"514,423.887900002300000","89,712.214000001550000"
"3,868",2,"505,461.384300000970000","87,828.530799999833000"
"3,869",1,"562,323.559199996290000","84,202.860599998385000"
"3,870",1,"561,858.375100001690000","84,030.114199999720000"
"3,871",4,"505,312.288599997760000","213,403.197700001300000"
"3,872",2,"521,583.040200002490000","197,893.364399999380000"
"3,873",1,"510,116.929499998690000","194,505.149199999870000"
"3,874",2,"522,092.302100002770000","172,137.581000000240000"
"3,875",3,"522,247.033799998460000","171,881.515700001270000"
"3,876",1,"517,209.234600000080000","156,720.126899998640000"
"3,877",4,"512,136.097800001500000","187,790.260999999940000"
"3,878",3,"513,799.090800002220000","185,402.193199999630000"
"3,879",4,"505,911.471600003540000","199,418.640299998220000"
"3,880",4,"502,559.991099998350000","181,288.694699998940000"
"3,881",4,"535,269.199299998580000","162,534.826999999580000"
"3,882",1,"515,322.128399997950000","157,032.955600000920000"
"3,883",1,"518,681.015500001610000","158,966.377300001680000"
"3,884",1,"518,679.560900002720000","158,913.361900001760000"
"3,885",1,"519,344.249499998990000","159,696.030400000510000"
"3,886",1,"517,312.230599999430000","156,875.636199999600000"
"3,887",1,"514,380.677500002090000","182,592.422899998720000"
"3,888",1,"514,204.769199997190000","182,099.896600000560000"
"3,889",1,"518,113.850299999120000","158,984.129000000660000"
"3,890",2,"514,973.976700000460000","153,340.390299998220000"
"3,891",1,"516,822.906199999150000","156,334.509300000970000"
"3,892",3,"519,254.478299997750000","161,894.699599999930000"
"3,893",3,"523,467.676200002430000","158,317.079300001260000"
"3,894",1,"515,196.844999998810000","157,007.429999999700000"
"3,895",1,"516,388.446999996900000","155,230.998300001030000"
"3,896",3,"508,758.158799998460000","137,424.381400000300000"
"3,897",3,"512,950.362400002780000","129,600.302900001410000"
"3,898",4,"515,409.250799998640000","126,851.638399999590000"
"3,899",2,"499,605.488799996670000","163,312.537099998440000"
"3,900",1,"518,371.473300002520000","159,540.428399998690000"
"3,901",1,"518,634.298299998040000","159,345.429999999700000"
"3,902",1,"517,479.119699999690000","158,149.115400001410000"
"3,903",4,"520,352.156300000850000","176,575.531800001860000"
"3,904",1,"510,184.750799998640000","194,456.175500001760000"
"3,905",1,"541,939.042199999090000","168,392.859099999070000"
"3,906",1,"509,885.476800002160000","194,107.243500001730000"
"3,907",3,"516,222.304999999700000","186,708.572900000960000"
"3,908",4,"525,654.199299998580000","163,677.154300000520000"
"3,909",1,"516,642.665399998430000","157,525.192800000310000"
"3,910",1,"515,876.322800002990000","157,500.130899999290000"
"3,911",1,"515,486.315999999640000","158,242.938099998980000"
"3,912",3,"565,457.980700001120000","87,483.526700001210000"
"3,913",1,"516,984.139899998900000","156,299.980700001120000"
"3,914",1,"517,490.644799999890000","158,326.838700000200000"
"3,915",2,"499,531.308700002730000","158,088.728100001810000"
"3,916",1,"515,951.335600003600000","156,182.728700000790000"
"3,917",1,"511,678.631800003350000","145,632.351199999450000"
"3,918",1,"518,680.103100001810000","158,264.137899998580000"
"3,919",1,"516,148.141000002620000","156,072.170699998740000"
"3,920",1,"516,931.063900001350000","157,166.302400000390000"
"3,921",1,"516,142.766000002620000","157,152.549100000410000"
"3,922",1,"515,814.262299999590000","157,152.801899999380000"
"3,923",1,"517,983.296099998060000","157,821.059200000020000"
"3,924",1,"518,417.198799997570000","157,805.488499999050000"
"3,925",1,"518,098.067400000990000","157,796.092599999160000"
"3,926",1,"516,701.421499997380000","157,425.242400001730000"
"3,927",1,"543,319.607699997720000","139,084.925799999390000"
"3,928",1,"543,441.623899996280000","138,947.824499998240000"
"3,929",1,"515,182.798600003120000","157,072.118200000380000"
"3,930",3,"513,040.528300002220000","134,548.848799999800000"
"3,931",3,"517,531.791500002150000","155,302.463899999860000"
"3,932",1,"516,490.925999999050000","144,182.113600000740000"
"3,933",1,"518,045.267499998210000","144,060.233100000770000"
"3,934",5,"514,106.034500002860000","143,205.040399998430000"
"3,935",1,"515,787.141599997880000","157,252.571699999270000"
"3,936",1,"511,359.083300001920000","91,739.646699998528000"
"3,937",1,"510,162.175999999050000","156,957.971299998460000"
"3,938",3,"518,801.376299999650000","151,690.893100000920000"
"3,939",3,"519,062.295000001790000","151,619.791099999100000"
"3,940",1,"516,856.543499998750000","156,661.088899999860000"
"3,941",1,"516,046.379399999980000","154,473.791900001470000"
"3,942",2,"520,690.923799999060000","150,973.120499998330000"
"3,943",2,"513,031.878899998960000","153,850.457699999210000"
"3,944",1,"503,186.205700002610000","125,064.049699999390000"
"3,945",2,"488,677.350900001820000","118,847.416999999430000"
"3,946",2,"504,459.891800001260000","125,212.161100000140000"
"3,947",3,"506,404.023000001910000","124,622.321899998930000"
"3,948",1,"511,650.904299996790000","135,420.621399998660000"
"3,949",5,"511,609.153700001540000","122,194.132199998940000"
"3,950",5,"487,963.846400000150000","109,610.782299999150000"
"3,951",1,"504,899.078900001940000","87,810.675400000066000"
"3,952",2,"569,543.234800003470000","87,719.794300001115000"
"3,953",3,"566,169.847400002180000","87,172.171399999410000"
"3,954",1,"569,593.747000001370000","86,841.965199999511000"
"3,955",1,"565,572.718699999150000","85,735.727000001818000"
"3,956",2,"512,483.888199999930000","123,693.114799998700000"
"3,957",1,"561,907.146799996500000","84,390.832899998873000"
"3,958",1,"561,351.781099997460000","84,124.202500000596000"
"3,959",3,"506,296.892399996520000","128,922.371100001040000"
"3,960",4,"520,944.911399997770000","211,102.342000000180000"
"3,961",5,"528,679.685199998320000","161,986.296799998730000"
"3,962",1,"515,879.919299997390000","157,331.097600001840000"
"3,963",1,"520,879.504699997600000","169,514.916200000790000"
"3,964",1,"516,746.370700001720000","157,552.011599998920000"
"3,965",3,"505,108.327500000600000","200,626.677600000050000"
"3,966",1,"519,445.716700002550000","160,731.493599999700000"
"3,967",1,"518,378.398500002920000","159,798.878400001670000"
"3,968",1,"517,973.129500001670000","157,675.648200001570000"
"3,969",2,"512,518.603500001130000","134,909.468199998140000"
"3,970",1,"514,683.515199996530000","182,486.174800001080000"
"3,971",1,"518,405.797499999400000","158,675.504999998960000"
"3,972",3,"512,519.288500003520000","155,071.037999998780000"
"3,973",1,"515,935.974299997090000","155,142.461899999530000"
"3,974",1,"509,806.460799999540000","194,330.770700000230000"
"3,975",2,"499,970.707000002260000","159,349.602099999790000"
"3,976",2,"519,135.779700003560000","161,254.032099999490000"
"3,977",1,"510,107.734200000760000","194,568.937100000680000"
"3,978",5,"515,997.263400003310000","170,358.676300000400000"
"3,979",2,"521,617.251800000670000","170,010.163499999790000"
"3,980",1,"522,099.394699998200000","169,814.030699998140000"
"3,981",3,"514,901.405799999830000","168,283.451999999580000"
"3,982",2,"527,480.975400000810000","165,284.392700001600000"
"3,983",1,"513,266.153800003230000","184,941.636999998240000"
"3,984",1,"518,170.201899997890000","157,597.366300001740000"
"3,985",1,"517,708.425899997350000","157,288.032800000160000"
"3,986",3,"513,843.079899996520000","146,822.276999998840000"
"3,987",3,"534,330.171800002460000","149,358.658599998800000"
"3,988",1,"504,917.670599997040000","87,924.984700001776000"
"3,989",1,"505,098.845200002190000","87,857.867100000381000"
"3,990",1,"516,933.105800002810000","156,453.838799998160000"
"3,991",1,"503,283.395099997520000","145,479.854299999770000"
"3,992",1,"517,364.828699998560000","157,955.624600000680000"
"3,993",4,"543,409.524899996820000","157,260.316599998620000"
"3,994",1,"516,589.813500002030000","158,034.235300000760000"
"3,995",1,"518,325.591700002550000","157,950.706099998210000"
"3,996",1,"518,458.333700001240000","157,849.381000000980000"
"3,997",1,"516,666.738399997350000","155,771.989399999380000"
"3,998",2,"527,515.807999998330000","154,865.819299999620000"
"3,999",1,"565,096.746899999680000","85,547.558499999344000"
"4,000",1,"516,056.184500001370000","155,503.271899998190000"
"4,001",1,"518,024.391800001260000","157,254.997699998320000"
"4,002",1,"516,064.101700000460000","156,988.314699999990000"
"4,003",3,"502,691.896300002930000","156,589.278200000520000"
"4,004",1,"497,645.523500002920000","120,024.401299998160000"
"4,005",1,"516,785.633100003000000","155,616.835299998520000"
"4,006",1,"517,908.669500000770000","157,761.808499999340000"
"4,007",1,"516,612.309399999680000","157,359.660700000820000"
"4,008",1,"518,094.417000003160000","157,263.768899999560000"
"4,009",1,"517,040.534100003540000","156,863.926100000740000"
"4,010",3,"537,936.945600003000000","151,313.269699998200000"
"4,011",1,"516,845.505599997940000","157,334.366999998690000"
"4,012",2,"515,168.044399999080000","156,709.491799999030000"
"4,013",3,"535,429.663599997760000","125,669.547299999740000"
"4,014",1,"504,866.345200002190000","87,599.708000000566000"
"4,015",3,"500,455.506700001660000","92,330.427999999374000"
"4,016",1,"502,862.463500000540000","125,351.506599999960000"
"4,017",3,"513,385.609300002460000","135,792.791700001810000"
"4,018",3,"510,678.142599999900000","133,349.433499999340000"
"4,019",3,"506,552.728799998760000","132,445.681200001390000"
"4,020",2,"507,222.610699996350000","131,065.130800001320000"
"4,021",3,"496,424.469200000170000","121,022.828699998560000"
"4,022",1,"506,327.898000001910000","128,786.144099999220000"
"4,023",4,"498,738.866200000050000","97,941.850800000131000"
"4,024",2,"508,387.472499996420000","126,966.665600001810000"
"4,025",1,"543,337.478600002830000","138,624.907499998810000"
"4,026",1,"503,587.084899999200000","126,247.950500000270000"
"4,027",4,"502,037.087800003590000","122,519.798200000080000"
"4,028",1,"505,168.576099999250000","87,525.905900001526000"
"4,029",1,"501,246.614299997690000","124,885.767700001600000"
"4,030",1,"505,116.615900002420000","87,468.824000000954000"
"4,031",1,"504,992.452600002290000","87,439.021800000221000"
"4,032",3,"523,597.892499998210000","214,083.902800001200000"
"4,033",5,"502,607.129699997600000","207,742.116000000390000"
"4,034",4,"515,007.684600003060000","204,697.289400000130000"
"4,035",3,"501,082.895199999210000","198,141.194200001660000"
"4,036",2,"500,602.655000001190000","162,898.206999998540000"
"4,037",4,"509,774.517700001600000","91,604.436599999666000"
"4,038",1,"510,723.411799997090000","91,938.831199999899000"
"4,039",5,"508,958.485200002790000","201,170.872499998660000"
"4,040",2,"507,443.536100000140000","154,537.314399998640000"
"4,041",5,"523,466.396700002250000","196,045.188099998980000"
"4,042",4,"503,702.426500000060000","194,815.397100001570000"
"4,043",2,"503,238.306900002060000","181,382.293699998410000"
"4,044",1,"518,276.168700002130000","159,746.379999998960000"
"4,045",1,"519,032.326999999580000","159,714.673900000750000"
"4,046",1,"514,614.699299998580000","182,250.441899999980000"
"4,047",2,"518,248.138199999930000","159,136.311599999670000"
"4,048",2,"512,011.157600000500000","153,085.388300001620000"
"4,049",1,"514,787.988799996670000","182,158.567000001670000"
"4,050",2,"512,830.647500000890000","153,456.318799998610000"
"4,051",1,"518,019.688900001350000","158,656.028299998490000"
"4,052",3,"506,531.357900001110000","152,568.905200000850000"
"4,053",3,"509,909.024499997500000","152,528.224899999800000"
"4,054",3,"524,351.938699997960000","161,541.879399999980000"
"4,055",1,"515,380.370999999340000","155,109.231899999080000"
"4,056",2,"515,040.505800001320000","162,735.240200001750000"
"4,057",3,"520,410.611400000750000","179,050.008299998940000"
"4,058",2,"516,052.951499998570000","179,192.780699998140000"
"4,059",2,"500,197.428900003430000","161,298.403900001200000"
"4,060",5,"502,297.178700000050000","177,153.535500001160000"
"4,061",2,"499,547.834399998190000","160,069.037999998780000"
"4,062",5,"498,147.305100001390000","148,199.751400001350000"
"4,063",3,"517,834.634800001980000","159,840.579999998210000"
